slug,name,botanical,genus,cat,grouped,group,groupDefault,bloomCount,bloomColors,foliage,sun,water,zones,tags
sweet-alyssum-snow-princess,Snow Princess,Lobularia 'Snow Princess',Lobularia,Annual,true,sweet-alyssum,false,1,#f8f6ee,,full-sun,moderate,,white fragrant groundcover
sweet-alyssum-lavender,Lavender Stream,Lobularia 'Lavender Stream',Lobularia,Annual,true,sweet-alyssum,false,1,#b89ad0,,full-sun,moderate,,lavender purple fragrant groundcover
sweet-alyssum-apricot,Apricot Sweet Alyssum,Lobularia 'Apricot',Lobularia,Annual,true,sweet-alyssum,false,1,#f0c090,,full-sun,moderate,,apricot peach fragrant groundcover
nasturtium,Nasturtium,Tropaeolum,Tropaeolum,Annual,true,nasturtium,true,1,#e86a1f,,full-sun,low,,orange edible
nasturtium-empress-of-india,Empress of India,Tropaeolum majus 'Empress of India',Tropaeolum,Annual,true,nasturtium,false,1,#c8283a,#3a5a4a,full-sun,low,,red edible
nasturtium-yellow,Yellow Nasturtium,Tropaeolum majus,Tropaeolum,Annual,true,nasturtium,false,1,#f4c420,,full-sun,low,,yellow edible
nasturtium-cream,Cream Nasturtium,Tropaeolum majus 'Milkmaid',Tropaeolum,Annual,true,nasturtium,false,1,#f0e8c8,,full-sun,low,,cream yellow edible
nasturtium-mahogany,Mahogany Nasturtium,Tropaeolum majus 'Mahogany',Tropaeolum,Annual,true,nasturtium,false,1,#9a2e2a,,full-sun,low,,red burgundy edible
nasturtium-peach,Peach Melba,Tropaeolum majus 'Peach Melba',Tropaeolum,Annual,true,nasturtium,false,1,#f0c090,,full-sun,low,,peach cream apricot edible
nasturtium-salmon,Salmon Nasturtium,Tropaeolum majus,Tropaeolum,Annual,true,nasturtium,false,1,#f0805a,,full-sun,low,,coral orange edible
celosia,Celosia,Celosia,Celosia,Annual,true,celosia,true,1,#d6202e,,full-sun,moderate,,red
celosia-fresh-look-red,Fresh Look Red,Celosia plumosa 'Fresh Look Red',Celosia,Annual,true,celosia,false,1,#d6283a,,full-sun,moderate,,red
celosia-fresh-look-yellow,Fresh Look Yellow,Celosia plumosa 'Fresh Look Yellow',Celosia,Annual,true,celosia,false,1,#f0c020,,full-sun,moderate,,yellow gold
celosia-fresh-look-orange,Fresh Look Orange,Celosia plumosa 'Fresh Look Orange',Celosia,Annual,true,celosia,false,1,#f0802a,,full-sun,moderate,,orange
celosia-dragons-breath,Dragon's Breath,Celosia 'Dragon's Breath',Celosia,Annual,true,celosia,false,1,#cc2832,#5a3a3a,full-sun,moderate,,red scarlet
celosia-century-pink,Century Pink,Celosia plumosa 'Century Pink',Celosia,Annual,true,celosia,false,1,#e05a9e,,full-sun,moderate,,pink magenta
celosia-intenz-purple,Intenz Purple,Celosia spicata 'Intenz',Celosia,Annual,true,celosia,false,1,#a83a8e,,full-sun,moderate,,purple magenta
celosia-flamingo-feather,Flamingo Feather,Celosia spicata 'Flamingo Feather',Celosia,Annual,true,celosia,false,1,#e89ab8,,full-sun,moderate,,pink
celosia-cockscomb-red,Cockscomb Red,Celosia cristata 'Cockscomb Red',Celosia,Annual,true,celosia,false,1,#cc222e,,full-sun,moderate,,red crimson
celosia-cockscomb-yellow,Cockscomb Yellow,Celosia cristata 'Cockscomb Yellow',Celosia,Annual,true,celosia,false,1,#f0c020,,full-sun,moderate,,yellow gold
celosia-bombay-orange,Bombay Orange,Celosia cristata 'Bombay Orange',Celosia,Annual,true,celosia,false,1,#f0802a,,full-sun,moderate,,orange
celosia-cockscomb-magenta,Cockscomb Magenta,Celosia cristata 'Cockscomb Magenta',Celosia,Annual,true,celosia,false,1,#cc2e7e,,full-sun,moderate,,magenta pink
salvia-annual,Salvia (Annual),Salvia splendens,Salvia,Annual,false,,false,1,#d6202e,,full-sun,moderate,,red pollinator
vinca,Vinca,Catharanthus roseus,Catharanthus,Annual,true,vinca,true,1,#e05a8e,,full-sun,low,,pink
vinca-white,White Vinca,Catharanthus roseus,Catharanthus,Annual,true,vinca,false,1,#f4f2ea,,full-sun,low,,white
vinca-red,Red Vinca,Catharanthus roseus,Catharanthus,Annual,true,vinca,false,1,#d6384a,,full-sun,low,,red
vinca-purple,Purple Vinca,Catharanthus roseus,Catharanthus,Annual,true,vinca,false,1,#8a4aae,,full-sun,low,,purple
vinca-apricot,Apricot Vinca,Catharanthus roseus,Catharanthus,Annual,true,vinca,false,1,#f0a868,,full-sun,low,,apricot peach coral
vinca-rose,Rose Vinca,Catharanthus roseus,Catharanthus,Annual,true,vinca,false,1,#d6488e,,full-sun,low,,pink rose magenta
vinca-coral,Coral Vinca,Catharanthus roseus,Catharanthus,Annual,true,vinca,false,1,#f0746a,,full-sun,low,,coral orange
calendula,Calendula,Calendula,Calendula,Annual,true,calendula,true,1,#f4a000,,full-sun,moderate,,orange edible
calendula-yellow,Yellow Calendula,Calendula officinalis,Calendula,Annual,true,calendula,false,1,#f4c81e,,full-sun,moderate,,yellow edible
calendula-apricot,Apricot Calendula,Calendula officinalis,Calendula,Annual,true,calendula,false,1,#f0b070,,full-sun,moderate,,apricot peach edible
calendula-cream,Ivory Princess,Calendula officinalis,Calendula,Annual,true,calendula,false,1,#f0e8c8,,full-sun,moderate,,cream yellow edible
calendula-gold,Indian Prince,Calendula officinalis,Calendula,Annual,true,calendula,false,1,#e08020,,full-sun,moderate,,orange gold edible
lobelia,Lobelia,Lobelia erinus,Lobelia,Annual,true,lobelia,true,1,#3f51b5,,part-sun,moderate,,blue
lobelia-crystal-palace,Crystal Palace,Lobelia erinus 'Crystal Palace',Lobelia,Annual,true,lobelia,false,1,#2a3a9e,#4a4a3a,part-sun,moderate,,blue purple
lobelia-white,White Lobelia,Lobelia erinus,Lobelia,Annual,true,lobelia,false,1,#f4f2ea,,part-sun,moderate,,white
lobelia-rose,Rose Lobelia,Lobelia erinus,Lobelia,Annual,true,lobelia,false,1,#e0689e,,part-sun,moderate,,pink rose
lobelia-lilac,Lilac Lobelia,Lobelia erinus,Lobelia,Annual,true,lobelia,false,1,#a87ac0,,part-sun,moderate,,lavender lilac purple
lobelia-sky-blue,Sky Blue Lobelia,Lobelia erinus,Lobelia,Annual,true,lobelia,false,1,#6a8ad6,,part-sun,moderate,,blue
hydrangea,Bigleaf Hydrangea,Hydrangea macrophylla,Hydrangea,Shrub,true,hydrangeas,true,1,#6f8ad6,#2f6b34,part-sun,high,5-9,blue pink
hydrangea-panicle,Panicle Hydrangea,Hydrangea paniculata,Hydrangea,Shrub,true,hydrangeas,false,1,#f3f0ea,#2f6b34,full-sun,moderate,3-8,white
hydrangea-oakleaf,Oakleaf Hydrangea,Hydrangea quercifolia,Hydrangea,Shrub,true,hydrangeas,false,1,#f3f0ea,#2f6b34,part-sun,moderate,5-9,white fall foliage
rose-shrub,Shrub Rose,Rosa,Rosa,Rose,true,shrub-landscape-roses,true,1,#e0507e,,full-sun,moderate,4-9,pink fragrant
knockout-rose,Knock Out Rose,Rosa 'Knock Out',Rosa,Rose,true,shrub-landscape-roses,false,1,#e23b5e,,full-sun,moderate,4-10,red easy
lilac,Lilac,Syringa vulgaris,Syringa,Shrub,true,lilac,true,1,#b07ac6,,full-sun,moderate,3-7,purple fragrant
lilac-sensation,Sensation,Syringa vulgaris 'Sensation',Syringa,Shrub,true,lilac,false,1,#7a4a9e,,full-sun,moderate,3-7,purple white bicolor fragrant
lilac-charles-joly,Charles Joly,Syringa vulgaris 'Charles Joly',Syringa,Shrub,true,lilac,false,1,#9e2e6e,,full-sun,moderate,3-7,magenta purple fragrant
lilac-beauty-of-moscow,Beauty of Moscow,Syringa vulgaris 'Krasavitsa Moskvy',Syringa,Shrub,true,lilac,false,1,#f0e4ea,,full-sun,moderate,3-7,white pink fragrant
lilac-miss-kim,Miss Kim,Syringa pubescens 'Miss Kim',Syringa,Shrub,true,lilac,false,1,#9a8ac8,,full-sun,moderate,3-8,lavender blue purple fragrant
lilac-president-grevy,President Grevy,Syringa vulgaris 'President Grevy',Syringa,Shrub,true,lilac,false,1,#7a7ac0,,full-sun,moderate,3-7,blue lavender fragrant
lilac-madame-lemoine,Madame Lemoine,Syringa vulgaris 'Madame Lemoine',Syringa,Shrub,true,lilac,false,1,#f4f2ea,,full-sun,moderate,3-7,white fragrant
lilac-primrose,Primrose,Syringa vulgaris 'Primrose',Syringa,Shrub,true,lilac,false,1,#eee4a8,,full-sun,moderate,3-7,yellow cream fragrant
lilac-wedgwood-blue,Wedgwood Blue,Syringa vulgaris 'Wedgwood Blue',Syringa,Shrub,true,lilac,false,1,#8a8ac8,,full-sun,moderate,3-7,blue lavender purple fragrant
lilac-katherine-havemeyer,Katherine Havemeyer,Syringa vulgaris 'Katherine Havemeyer',Syringa,Shrub,true,lilac,false,1,#c490c4,,full-sun,moderate,3-7,lavender pink purple fragrant
lilac-bloomerang-purple,Bloomerang Purple,Syringa 'Bloomerang Purple',Syringa,Shrub,true,lilac,false,1,#7a4aae,,full-sun,moderate,3-7,purple violet fragrant
lilac-yankee-doodle,Yankee Doodle,Syringa vulgaris 'Yankee Doodle',Syringa,Shrub,true,lilac,false,1,#5a2e8e,,full-sun,moderate,3-7,purple violet fragrant
lilac-president-lincoln,President Lincoln,Syringa vulgaris 'President Lincoln',Syringa,Shrub,true,lilac,false,1,#7a82c4,,full-sun,moderate,3-7,blue purple fragrant
lilac-ludwig-spaeth,Ludwig Späth,Syringa vulgaris 'Andenken an Ludwig Späth',Syringa,Shrub,true,lilac,false,1,#6a2e7e,,full-sun,moderate,3-7,purple magenta fragrant
azalea,Azalea,Rhododendron,Rhododendron,Shrub,true,azaleas,true,1,#e06a9e,#356b39,part-shade,moderate,5-9,pink spring
azalea-stewartstonian,Stewartstonian,Rhododendron 'Stewartstonian',Rhododendron,Shrub,true,azaleas,false,1,#d6442e,#356b39,part-shade,moderate,5-8,red orange spring
azalea-gibraltar,Gibraltar,Rhododendron 'Gibraltar',Rhododendron,Shrub,true,azaleas,false,1,#ef7a1e,#356b39,part-shade,moderate,5-8,orange spring
azalea-delaware-valley-white,Delaware Valley White,Rhododendron 'Delaware Valley White',Rhododendron,Shrub,true,azaleas,false,1,#f4f2ea,#356b39,part-shade,moderate,6-9,white spring
azalea-george-tabor,George Tabor,Rhododendron 'George Tabor',Rhododendron,Shrub,true,azaleas,false,1,#dca0cc,#356b39,part-shade,moderate,7-9,pink lavender spring
azalea-formosa,Formosa,Rhododendron 'Formosa',Rhododendron,Shrub,true,azaleas,false,1,#c0468e,#356b39,part-shade,moderate,7-9,magenta purple spring
azalea-hino-crimson,Hino-Crimson,Rhododendron 'Hino-Crimson',Rhododendron,Shrub,true,azaleas,false,1,#cc2a32,#356b39,part-shade,moderate,5-8,red crimson spring
azalea-girards-crimson,Girard's Crimson,Rhododendron 'Girard's Crimson',Rhododendron,Shrub,true,azaleas,false,1,#bc2838,#356b39,part-shade,moderate,5-9,red crimson spring
azalea-rosebud,Rosebud,Rhododendron 'Rosebud',Rhododendron,Shrub,true,azaleas,false,1,#e87aa8,#356b39,part-shade,moderate,6-9,pink double spring
azalea-gumpo-pink,Gumpo Pink,Rhododendron 'Gumpo Pink',Rhododendron,Shrub,true,azaleas,false,1,#f0a0c0,#356b39,part-shade,moderate,6-9,pink dwarf spring
azalea-karen,Karen,Rhododendron 'Karen',Rhododendron,Shrub,true,azaleas,false,1,#b073c0,#356b39,part-shade,moderate,5-8,purple lavender spring
azalea-fireball,Fireball,Rhododendron 'Fireball',Rhododendron,Shrub,true,azaleas,false,1,#e84e22,#356b39,part-shade,moderate,5-8,orange red spring
azalea-white-lights,White Lights,Rhododendron 'White Lights',Rhododendron,Shrub,true,azaleas,false,1,#f4e8ee,#356b39,part-shade,moderate,4-7,white pink spring
azalea-golden-lights,Golden Lights,Rhododendron 'Golden Lights',Rhododendron,Shrub,true,azaleas,false,1,#f0b83a,#356b39,part-shade,moderate,4-7,yellow gold orange fragrant spring
azalea-encore-autumn-amethyst,Encore Autumn Amethyst,Rhododendron 'Encore Autumn Amethyst',Rhododendron,Shrub,true,azaleas,false,1,#9a5aae,#356b39,part-shade,moderate,6-9,purple spring fall
rhododendron,Rhododendron,Rhododendron,Rhododendron,Shrub,true,rhododendrons,true,1,#c06ab0,#2f6b34,part-shade,moderate,4-8,purple
rhododendron-nova-zembla,Nova Zembla,Rhododendron 'Nova Zembla',Rhododendron,Shrub,true,rhododendrons,false,1,#c22f32,#2f6b34,part-shade,moderate,5-8,red spring
rhododendron-roseum-elegans,Roseum Elegans,Rhododendron 'Roseum Elegans',Rhododendron,Shrub,true,rhododendrons,false,1,#c888b8,#2f6b34,part-shade,moderate,4-8,pink lavender purple spring
rhododendron-pjm,PJM,Rhododendron 'PJM',Rhododendron,Shrub,true,rhododendrons,false,1,#b56ab0,#2f6b34,part-shade,moderate,4-8,lavender pink purple spring
rhododendron-english-roseum,English Roseum,Rhododendron 'English Roseum',Rhododendron,Shrub,true,rhododendrons,false,1,#c890bc,#2f6b34,part-shade,moderate,4-8,pink lavender spring
rhododendron-purple-splendor,Purple Splendor,Rhododendron 'Purple Splendour',Rhododendron,Shrub,true,rhododendrons,false,1,#6a3a96,#2f6b34,part-shade,moderate,5-8,purple violet spring
rhododendron-cunninghams-white,Cunningham's White,Rhododendron 'Cunningham's White',Rhododendron,Shrub,true,rhododendrons,false,1,#f2f0e6,#2f6b34,part-shade,moderate,4-8,white spring
rhododendron-boule-de-neige,Boule de Neige,Rhododendron 'Boule de Neige',Rhododendron,Shrub,true,rhododendrons,false,1,#f4f2ea,#2f6b34,part-shade,moderate,4-8,white spring
rhododendron-scintillation,Scintillation,Rhododendron 'Scintillation',Rhododendron,Shrub,true,rhododendrons,false,1,#e89ab8,#2f6b34,part-shade,moderate,5-8,pink spring
rhododendron-yaku-princess,Yaku Princess,Rhododendron 'Yaku Princess',Rhododendron,Shrub,true,rhododendrons,false,1,#f0c8d6,#2f6b34,part-shade,moderate,5-8,pink white spring
rhododendron-anah-kruschke,Anah Kruschke,Rhododendron 'Anah Kruschke',Rhododendron,Shrub,true,rhododendrons,false,1,#8a3a78,#2f6b34,part-shade,moderate,5-9,purple magenta spring
rhododendron-capistrano,Capistrano,Rhododendron 'Capistrano',Rhododendron,Shrub,true,rhododendrons,false,1,#f0e08a,#2f6b34,part-shade,moderate,5-8,yellow spring
rhododendron-blue-peter,Blue Peter,Rhododendron 'Blue Peter',Rhododendron,Shrub,true,rhododendrons,false,1,#8a7ac4,#2f6b34,part-shade,moderate,5-8,blue lavender purple spring
butterfly-bush,Butterfly Bush,Buddleia davidii,Buddleia,Shrub,true,butterfly-bush,true,1,#9b5fc6,#6f7d63,full-sun,low,5-9,purple pollinator fragrant
butterfly-bush-black-knight,Black Knight,Buddleia davidii 'Black Knight',Buddleia,Shrub,true,butterfly-bush,false,1,#4a2e7e,#6f7d63,full-sun,low,5-9,purple violet pollinator fragrant
butterfly-bush-pink-delight,Pink Delight,Buddleia davidii 'Pink Delight',Buddleia,Shrub,true,butterfly-bush,false,1,#e87ab0,#6f7d63,full-sun,low,5-9,pink pollinator fragrant
butterfly-bush-white-profusion,White Profusion,Buddleia davidii 'White Profusion',Buddleia,Shrub,true,butterfly-bush,false,1,#f4f2ea,#6f7d63,full-sun,low,5-9,white pollinator fragrant
butterfly-bush-nanho-blue,Nanho Blue,Buddleia davidii 'Nanho Blue',Buddleia,Shrub,true,butterfly-bush,false,1,#7a7ac4,#6f7d63,full-sun,low,5-9,blue lavender purple pollinator fragrant
butterfly-bush-royal-red,Royal Red,Buddleia davidii 'Royal Red',Buddleia,Shrub,true,butterfly-bush,false,1,#a8306e,#6f7d63,full-sun,low,5-9,magenta red purple pollinator fragrant
butterfly-bush-miss-molly,Miss Molly,Buddleia 'Miss Molly',Buddleia,Shrub,true,butterfly-bush,false,1,#c23a5e,#6f7d63,full-sun,low,5-9,magenta pink red pollinator fragrant
butterfly-bush-blue-chip,Blue Chip,Buddleia 'Lo & Behold Blue Chip',Buddleia,Shrub,true,butterfly-bush,false,1,#8a7ac8,#6f7d63,full-sun,low,5-9,blue purple violet dwarf pollinator fragrant
butterfly-bush-honeycomb,Honeycomb,Buddleia × weyeriana 'Honeycomb',Buddleia,Shrub,true,butterfly-bush,false,1,#f0d058,#6f7d63,full-sun,low,5-9,yellow gold pollinator fragrant
butterfly-bush-pugster-blue,Pugster Blue,Buddleia 'Pugster Blue',Buddleia,Shrub,true,butterfly-bush,false,1,#6a72c4,#6f7d63,full-sun,low,5-9,blue purple dwarf pollinator fragrant
butterfly-bush-miss-ruby,Miss Ruby,Buddleia 'Miss Ruby',Buddleia,Shrub,true,butterfly-bush,false,1,#cc3a7e,#6f7d63,full-sun,low,5-9,magenta pink pollinator fragrant
butterfly-bush-empire-blue,Empire Blue,Buddleia davidii 'Empire Blue',Buddleia,Shrub,true,butterfly-bush,false,1,#6a5ab8,#6f7d63,full-sun,low,5-9,blue purple violet pollinator fragrant
forsythia,Forsythia,Forsythia,Forsythia,Shrub,true,forsythia,true,1,#f4d000,,full-sun,moderate,5-8,yellow early spring
forsythia-lynwood-gold,Lynwood Gold,Forsythia × intermedia 'Lynwood Gold',Forsythia,Shrub,true,forsythia,false,1,#f2cc00,,full-sun,moderate,5-8,yellow spring
forsythia-show-off,Show Off,Forsythia × intermedia 'Show Off',Forsythia,Shrub,true,forsythia,false,1,#f4d400,,full-sun,moderate,5-8,yellow spring
forsythia-gold-tide,Gold Tide,Forsythia × intermedia 'Gold Tide',Forsythia,Shrub,true,forsythia,false,1,#f2cc00,,full-sun,moderate,5-8,yellow spring
forsythia-fiesta,Fiesta,Forsythia × intermedia 'Fiesta',Forsythia,Shrub,true,forsythia,false,1,#f2cc00,#a8c84a,full-sun,moderate,5-8,yellow spring
forsythia-northern-gold,Northern Gold,Forsythia 'Northern Gold',Forsythia,Shrub,true,forsythia,false,1,#f2c800,,full-sun,moderate,3-7,yellow spring
forsythia-magical-gold,Magical Gold,Forsythia × intermedia 'Kolgold',Forsythia,Shrub,true,forsythia,false,1,#f4d400,,full-sun,moderate,5-8,yellow spring
spirea,Spirea,Spiraea,Spiraea,Shrub,true,spirea,true,1,#e88ab0,,full-sun,moderate,4-8,pink
spirea-goldflame,Goldflame,Spiraea japonica 'Goldflame',Spiraea,Shrub,true,spirea,false,1,#e87aa0,#c8a83a,full-sun,moderate,4-8,pink
spirea-magic-carpet,Magic Carpet,Spiraea japonica 'Magic Carpet',Spiraea,Shrub,true,spirea,false,1,#e06a9a,#c89a3a,full-sun,moderate,4-8,pink dwarf
spirea-anthony-waterer,Anthony Waterer,Spiraea japonica 'Anthony Waterer',Spiraea,Shrub,true,spirea,false,1,#d6588e,,full-sun,moderate,4-8,pink magenta
spirea-little-princess,Little Princess,Spiraea japonica 'Little Princess',Spiraea,Shrub,true,spirea,false,1,#e89ab8,,full-sun,moderate,4-8,pink dwarf
spirea-goldmound,Goldmound,Spiraea japonica 'Goldmound',Spiraea,Shrub,true,spirea,false,1,#e87aa0,#ccb040,full-sun,moderate,4-8,pink
spirea-bridal-wreath,Bridal Wreath,Spiraea × vanhouttei,Spiraea,Shrub,true,spirea,false,1,#f4f2ea,,full-sun,moderate,3-8,white spring
spirea-snowmound,Snowmound,Spiraea nipponica 'Snowmound',Spiraea,Shrub,true,spirea,false,1,#f2f0e8,,full-sun,moderate,3-8,white spring
spirea-double-play-big-bang,Double Play Big Bang,Spiraea 'Double Play Big Bang',Spiraea,Shrub,true,spirea,false,1,#e06a9a,#cc9838,full-sun,moderate,4-8,pink
spirea-double-play-candy-corn,Double Play Candy Corn,Spiraea 'Double Play Candy Corn',Spiraea,Shrub,true,spirea,false,1,#c23a6e,#d07838,full-sun,moderate,4-8,magenta pink red
spirea-neon-flash,Neon Flash,Spiraea japonica 'Neon Flash',Spiraea,Shrub,true,spirea,false,1,#d6386e,,full-sun,moderate,4-8,red magenta pink
boxwood,Boxwood,Buxus,Buxus,Shrub,true,boxwood,true,0,,#2c5e34,full-sun,moderate,5-9,foliage evergreen hedge
boxwood-green-velvet,Green Velvet,Buxus 'Green Velvet',Buxus,Shrub,true,boxwood,false,0,,#2f6238,full-sun,moderate,5-9,green evergreen hedge
boxwood-green-mountain,Green Mountain,Buxus 'Green Mountain',Buxus,Shrub,true,boxwood,false,0,,#2c5e34,full-sun,moderate,4-9,green evergreen hedge
boxwood-winter-gem,Winter Gem,Buxus microphylla 'Winter Gem',Buxus,Shrub,true,boxwood,false,0,,#356a3e,full-sun,moderate,4-9,green evergreen hedge
boxwood-english,English Boxwood,Buxus sempervirens 'Suffruticosa',Buxus,Shrub,true,boxwood,false,0,,#2a5a32,full-sun,moderate,6-8,green evergreen hedge
boxwood-american,American Boxwood,Buxus sempervirens,Buxus,Shrub,true,boxwood,false,0,,#285630,full-sun,moderate,5-8,green evergreen hedge
boxwood-graham-blandy,Graham Blandy,Buxus sempervirens 'Graham Blandy',Buxus,Shrub,true,boxwood,false,0,,#2f6238,full-sun,moderate,6-9,green evergreen
boxwood-baby-gem,Baby Gem,Buxus microphylla 'Baby Gem',Buxus,Shrub,true,boxwood,false,0,,#336640,full-sun,moderate,5-9,green evergreen hedge
rose-of-sharon,Rose of Sharon,Hibiscus syriacus,Hibiscus,Shrub,true,rose-of-sharon,true,1,#b07ac6,,full-sun,moderate,5-9,purple
rose-of-sharon-blue-bird,Blue Bird,Hibiscus syriacus 'Oiseau Bleu',Hibiscus,Shrub,true,rose-of-sharon,false,1,#6a72c0,,full-sun,moderate,5-9,blue violet bicolor
rose-of-sharon-diana,Diana,Hibiscus syriacus 'Diana',Hibiscus,Shrub,true,rose-of-sharon,false,1,#f4f2ea,,full-sun,moderate,5-9,white
rose-of-sharon-aphrodite,Aphrodite,Hibiscus syriacus 'Aphrodite',Hibiscus,Shrub,true,rose-of-sharon,false,1,#e08aa8,,full-sun,moderate,5-9,pink bicolor
rose-of-sharon-helene,Helene,Hibiscus syriacus 'Helene',Hibiscus,Shrub,true,rose-of-sharon,false,1,#f0ece2,,full-sun,moderate,5-9,white bicolor
rose-of-sharon-blushing-bride,Blushing Bride,Hibiscus syriacus 'Blushing Bride',Hibiscus,Shrub,true,rose-of-sharon,false,1,#e89ab8,,full-sun,moderate,5-9,pink
rose-of-sharon-minerva,Minerva,Hibiscus syriacus 'Minerva',Hibiscus,Shrub,true,rose-of-sharon,false,1,#c48ac0,,full-sun,moderate,5-9,lavender pink purple bicolor
rose-of-sharon-blue-chiffon,Blue Chiffon,Hibiscus syriacus 'Blue Chiffon',Hibiscus,Shrub,true,rose-of-sharon,false,1,#8a8ac8,,full-sun,moderate,5-9,blue lavender purple
